title,url,ingredients,instructions
Chocolate Pecan Shortbread Cookies (Vegan + GF),https://minimalistbaker.com/chocolate-pecan-shortbread-cookies-vegan-gf/,"['1/2cupsalted vegan butter*, softened(we usedMiyoko’s// dairy butter would work if not vegan/dairy-free)', '1/3cupcane sugar*(ensure organic for vegan-friendly)', '1/2tspvanilla extract', '1heaping cupMB 1:1 GF Blend(1 heaping cup = 1 cup + 2 Tbsp // see notes for all-purpose flour*)', '1/4tspsea salt', '1/3cupdark chocolate, finely chopped(we likeHu Kitchen Simple)', '1/3cupraw pecans, finely chopped']","['Preheat the oven to 350 degrees F (176 C) and line a baking sheet with parchment paper.', 'In a medium mixing bowl, cream the softened butter with the sugar using anelectric hand mixer(or a whisk plus some elbow grease) until light and fluffy — about 1 minute. Add the vanilla extract and mix briefly to combine.', 'Add the gluten-free flour blend along with the salt and mix until the dough comes together — it should be pale, clumpy, and soft when you touch it. If it’s sticky, add 1-2 tablespoons more flour. Add the chocolate and pecans and mix or stir to distribute.', 'Place the dough onto a large piece of parchment paper (or plastic wrap or wax paper) and roll into a tight log, ~2 inches thick. Refrigerate for 30 minutes. Then, using a sharp knife, slice the cookies into slightly less than 1/2-inch discs and place on the parchment-lined baking sheet. They won’t spread much at all, so they should all fit on one baking sheet.', 'Bake for 14-17 minutes, until the cookies look dry and are just starting to turn golden on the edges. Let cool for at least 10 minutes before enjoying!', 'Leftover cookies keep for 2-3 days at room temperature or 1 month (or longer) in the freezer.']"
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=gluten-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=vegan,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=vegetarian,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=dairy-free,[],[]
Garlic & Herb Breaded Delicata Squash,https://minimalistbaker.com/garlic-herb-roasted-delicata-squash/,"['1mediumdelicata squash, halved lengthwise, seeds removed, cut into 1/2-inch slices(1 squash yields ~3 cups or 300 g sliced)', '1/3cuppanko breadcrumbs(gluten-free as needed // orhomemade)', '2Tbspfresh parsley, very finely minced(optionalfor a pop of color)', '1 ½Tbspnutritional yeast(parmesan cheese also works if not vegan/dairy-free)', '3/4tspdried rosemary(or sub fresh, minced)', '1/2-3/4tspsea salt', '3/4tspgarlic powder', '3Tbspolive oil']","['Preheat oven to 425 degrees F (218 C) and line a baking sheet with parchment paper. Set nearby.', 'In a small mixing bowl, combine the breadcrumbs, parsley (optional), nutritional yeast, rosemary, salt, and garlic powder. Stir until well combined, then taste and adjust, adding more salt as needed. To a separate bowl, add the olive oil.', 'Place a slice of squash into the olive oil, flip to evenly coat, pick up, and let excess oil drip off before dropping the squash into the breadcrumb mixture. Flip to evenly coat, pressing lightly so the breading sticks. Add the breaded squash to the baking sheet and repeat with the remaining slices.', 'Bake for 14-16 minutes, or until the breadcrumbs are golden brown and the squash is fork tender. Serve immediately!', 'Best when fresh. Leftovers keep for 2-3 days in the refrigerator but note that the breadcrumbs will lose their crispiness. Not freezer friendly.']"
Garlic & Herb Breaded Delicata Squash,https://minimalistbaker.com/garlic-herb-roasted-delicata-squash/,"['1mediumdelicata squash, halved lengthwise, seeds removed, cut into 1/2-inch slices(1 squash yields ~3 cups or 300 g sliced)', '1/3cuppanko breadcrumbs(gluten-free as needed // orhomemade)', '2Tbspfresh parsley, very finely minced(optionalfor a pop of color)', '1 ½Tbspnutritional yeast(parmesan cheese also works if not vegan/dairy-free)', '3/4tspdried rosemary(or sub fresh, minced)', '1/2-3/4tspsea salt', '3/4tspgarlic powder', '3Tbspolive oil']","['Preheat oven to 425 degrees F (218 C) and line a baking sheet with parchment paper. Set nearby.', 'In a small mixing bowl, combine the breadcrumbs, parsley (optional), nutritional yeast, rosemary, salt, and garlic powder. Stir until well combined, then taste and adjust, adding more salt as needed. To a separate bowl, add the olive oil.', 'Place a slice of squash into the olive oil, flip to evenly coat, pick up, and let excess oil drip off before dropping the squash into the breadcrumb mixture. Flip to evenly coat, pressing lightly so the breading sticks. Add the breaded squash to the baking sheet and repeat with the remaining slices.', 'Bake for 14-16 minutes, or until the breadcrumbs are golden brown and the squash is fork tender. Serve immediately!', 'Best when fresh. Leftovers keep for 2-3 days in the refrigerator but note that the breadcrumbs will lose their crispiness. Not freezer friendly.']"
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=gluten-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=vegan,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=vegetarian,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=dairy-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=refined-sugar-free,[],[]
1-Bowl Cranberry Orange Scones (Vegan + GF),https://minimalistbaker.com/cranberry-orange-scones-vegan-gf/,"['1 ¼cupalmond flour*(we like Wellbee’s)', '1/2cupoat flour*', '1/2cuppotato starch*', '3Tbspcane sugar', '1 ½Tbsporange zest(1 ½ or 2 large oranges yield ~1 ½ Tbsp // 4 ½\xa0tsp zest)', '2 ½tspbaking powder', '1 ½tspflaxseed meal(ground flax seeds)', '1/4tspsea salt', '1/4cupcold vegan butter*(we likeMiyoko’s// dairy butter would also work if not vegan // or coconut oil that’s scoopable — not liquid or frozen*)', '1/4cuporange juice(1 ½ large oranges yield ~1/4 cup or 60 ml juice)', '1/2cupfresh or frozen whole cranberries']","['Preheat your oven to 350 degrees F (176 C) and line a baking sheet with parchment paper. Set aside.', 'To a large mixing bowl, add almond flour, oat flour, potato starch, cane sugar, orange zest, baking powder, flaxseed meal, and sea salt. Whisk together until fully incorporated.', 'Use a pastry cutter, fork, or clean hands to cut the butter into the flour mixture until it resembles wet sand with some pea-sized pieces of butter remaining.', 'Add the orange juice a little at a time while stirring with a wooden spoon. The dough should not be crumbly, and it should also not stick to your fingers. If too dry, keep mixing or add 1 tsp more orange juice at a time (up to 1 Tbsp more). Then add your cranberries and gently stir to distribute.', 'Turn the dough out onto the prepared baking sheet and use your hands to form it into a disc about 3/4 to 1 inch in height. Use a knife to cut the circle into 6 even wedges. Then use a floured spatula to arrange the scones about 2 inches apart on the baking sheet. Sprinkle the tops with a bit more cane sugar for a sparkly finish and extra sweetness (optional)!', 'Bake for 18-20 minutes or until fluffy and light golden brown on the edges. Let cool slightly before enjoying. These are delicious plain or spread with a little vegan butter.', 'NOTE: Best within the first 24-36 hours after baking. The texture tends to become dried out after that. Once completely cooled, store leftovers at room temperature in a well-sealed container for up to 3 days, or in the freezer for up to 1 month. You can also freeze the cut out scones and bake from frozen, adding 3-5 extra minutes to the bake time as needed.']"
1-Bowl Cranberry Orange Scones (Vegan + GF),https://minimalistbaker.com/cranberry-orange-scones-vegan-gf/,"['1 ¼cupalmond flour*(we like Wellbee’s)', '1/2cupoat flour*', '1/2cuppotato starch*', '3Tbspcane sugar', '1 ½Tbsporange zest(1 ½ or 2 large oranges yield ~1 ½ Tbsp // 4 ½\xa0tsp zest)', '2 ½tspbaking powder', '1 ½tspflaxseed meal(ground flax seeds)', '1/4tspsea salt', '1/4cupcold vegan butter*(we likeMiyoko’s// dairy butter would also work if not vegan // or coconut oil that’s scoopable — not liquid or frozen*)', '1/4cuporange juice(1 ½ large oranges yield ~1/4 cup or 60 ml juice)', '1/2cupfresh or frozen whole cranberries']","['Preheat your oven to 350 degrees F (176 C) and line a baking sheet with parchment paper. Set aside.', 'To a large mixing bowl, add almond flour, oat flour, potato starch, cane sugar, orange zest, baking powder, flaxseed meal, and sea salt. Whisk together until fully incorporated.', 'Use a pastry cutter, fork, or clean hands to cut the butter into the flour mixture until it resembles wet sand with some pea-sized pieces of butter remaining.', 'Add the orange juice a little at a time while stirring with a wooden spoon. The dough should not be crumbly, and it should also not stick to your fingers. If too dry, keep mixing or add 1 tsp more orange juice at a time (up to 1 Tbsp more). Then add your cranberries and gently stir to distribute.', 'Turn the dough out onto the prepared baking sheet and use your hands to form it into a disc about 3/4 to 1 inch in height. Use a knife to cut the circle into 6 even wedges. Then use a floured spatula to arrange the scones about 2 inches apart on the baking sheet. Sprinkle the tops with a bit more cane sugar for a sparkly finish and extra sweetness (optional)!', 'Bake for 18-20 minutes or until fluffy and light golden brown on the edges. Let cool slightly before enjoying. These are delicious plain or spread with a little vegan butter.', 'NOTE: Best within the first 24-36 hours after baking. The texture tends to become dried out after that. Once completely cooled, store leftovers at room temperature in a well-sealed container for up to 3 days, or in the freezer for up to 1 month. You can also freeze the cut out scones and bake from frozen, adding 3-5 extra minutes to the bake time as needed.']"
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=gluten-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=vegan,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=vegetarian,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=dairy-free,[],[]
Easy Gluten-Free Cornbread (1 Bowl!),https://minimalistbaker.com/easy-gluten-free-cornbread-1-bowl/,"['1cupdairy-free milk(plain, unsweetened // we used almond // if not dairy-free, you can use dairy milk)', '1/2cupavocado oil(or melted dairy or vegan butter)', '1/2cuphoney(or sub cane sugar)', '1largeegg*', '3/4cupmedium grind cornmeal', '1 ¼cupMB 1:1 Gluten-Free Flour Blend(if not gluten-free, you can use all-purpose flour)', '1Tbspbaking powder(aluminum-free*)', '3/4tspsea salt']","['Preheat your oven to 400 degrees F (204 C), line an 8×8-inch metal baking dish with parchment paper, and set aside.', 'To a medium mixing bowl, add the dairy-free milk, avocado oil (or melted butter), honey (or cane sugar), egg, and cornmeal. Whisk together until smooth. Let this mixture sit for 10 minutes — this helps to soften the cornmeal!', 'After the 10 minutes is up, add the gluten-free flour blend, baking powder, and sea salt. Whisk until smooth. Pour the batter into the prepared baking pan and shake gently to distribute to the edges and/or smooth out the top with a rubber spatula. Bake for 28-32 minutes, until the center springs back when touched.', 'Let cool for 10 minutes in the pan before transferring to a cooling rack and letting cool for at least another 10 minutes. You can enjoy it warm, but for best texture, let cool fully before cutting.', 'Best enjoyed the first day, but leftovers can be cooled fully then kept in an airtight container at room temperature for 2-3 days, in the refrigerator for 3-4 days, or in the freezer for 1 month (or longer). Defrost overnight in the refrigerator or at room temperature for ~4 hours.']"
Easy Gluten-Free Cornbread (1 Bowl!),https://minimalistbaker.com/easy-gluten-free-cornbread-1-bowl/,"['1cupdairy-free milk(plain, unsweetened // we used almond // if not dairy-free, you can use dairy milk)', '1/2cupavocado oil(or melted dairy or vegan butter)', '1/2cuphoney(or sub cane sugar)', '1largeegg*', '3/4cupmedium grind cornmeal', '1 ¼cupMB 1:1 Gluten-Free Flour Blend(if not gluten-free, you can use all-purpose flour)', '1Tbspbaking powder(aluminum-free*)', '3/4tspsea salt']","['Preheat your oven to 400 degrees F (204 C), line an 8×8-inch metal baking dish with parchment paper, and set aside.', 'To a medium mixing bowl, add the dairy-free milk, avocado oil (or melted butter), honey (or cane sugar), egg, and cornmeal. Whisk together until smooth. Let this mixture sit for 10 minutes — this helps to soften the cornmeal!', 'After the 10 minutes is up, add the gluten-free flour blend, baking powder, and sea salt. Whisk until smooth. Pour the batter into the prepared baking pan and shake gently to distribute to the edges and/or smooth out the top with a rubber spatula. Bake for 28-32 minutes, until the center springs back when touched.', 'Let cool for 10 minutes in the pan before transferring to a cooling rack and letting cool for at least another 10 minutes. You can enjoy it warm, but for best texture, let cool fully before cutting.', 'Best enjoyed the first day, but leftovers can be cooled fully then kept in an airtight container at room temperature for 2-3 days, in the refrigerator for 3-4 days, or in the freezer for 1 month (or longer). Defrost overnight in the refrigerator or at room temperature for ~4 hours.']"
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=gluten-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=vegetarian,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=dairy-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=refined-sugar-free,[],[]
1-Pot Spicy Pumpkin Tomato Soup,https://minimalistbaker.com/1-pot-spicy-pumpkin-tomato-soup/,"['1Tbspolive, coconut, or avocado oil(if avoiding oil, sub water)', '1medium-largewhite or yellow onion, finely diced(1 onion yields ~2 cups or 300 g)', '2clovesgarlic, minced', '1 ½ – 2Tbspminced fresh ginger(adjust depending on how much you love ginger)', '1tspground cumin', '1tspground coriander', '1/2-3/4tspground cayenne(start with the lesser amount)', '1/4tspground allspice(optionalbut recommended)', '1(15-oz.) cancrushed or diced tomatoes', '1(15-oz.) canpumpkin purée(or sub ~1 ½ cupshomemadein place of 1 can)', '1(14-oz.) canlight or full-fat coconut milk(full-fat for a richer soup // or subcashew cream)', '1cupwater(or subvegetable broth)', '1tspsea salt(plus more to taste // start with 3/4 tsp if using vegetable broth)', '3/4tspground black pepper', 'Freshly chopped cilantro', 'Chopped roasted cashews(or toasted raw cashews*)', 'Vegan naan(orgluten-free naan)']","['Heat oil in a large pot over medium heat. Once hot, add the onion and cook, stirring occasionally, until softened — about 5 minutes. Add the garlic, ginger, cumin, coriander, cayenne, and allspice (optional), and cook, stirring frequently, until fragrant, 1-2 minutes.', 'Add the tomatoes, pumpkin, coconut milk, broth (or water), salt, and pepper and stir well to combine. Bring to a simmer, cover, reduce heat to low, and simmer for ~20 minutes to develop the flavors. Taste and adjust as needed, adding more salt for overall flavor, allspice for warmth, or cayenne for heat (we added the full amount, but how much you add will depend on personal preference and the spiciness of your cayenne). Keep in mind the flavor will intensify the longer you cook it and after storing overnight.', 'At this point, you can either enjoy it a little chunky, purée with animmersion blenderfor a mostly smooth texture, or transfer to aheat-safe blenderand blend until fully smooth and creamy. All three options are delicious, but if using diced tomatoes (rather than crushed), we recommend blending for a more cohesive/balanced tomato flavor!', 'Divide between serving bowls and garnish with fresh cilantro and toasted cashews (both optional). It’s delicious served with naan orgrilled cheese sandwiches.', 'Leftover soup keeps well stored in a sealed container in the refrigerator for 3-4 days or in the freezer for 1 month (or longer).']"
1-Pot Spicy Pumpkin Tomato Soup,https://minimalistbaker.com/1-pot-spicy-pumpkin-tomato-soup/,"['1Tbspolive, coconut, or avocado oil(if avoiding oil, sub water)', '1medium-largewhite or yellow onion, finely diced(1 onion yields ~2 cups or 300 g)', '2clovesgarlic, minced', '1 ½ – 2Tbspminced fresh ginger(adjust depending on how much you love ginger)', '1tspground cumin', '1tspground coriander', '1/2-3/4tspground cayenne(start with the lesser amount)', '1/4tspground allspice(optionalbut recommended)', '1(15-oz.) cancrushed or diced tomatoes', '1(15-oz.) canpumpkin purée(or sub ~1 ½ cupshomemadein place of 1 can)', '1(14-oz.) canlight or full-fat coconut milk(full-fat for a richer soup // or subcashew cream)', '1cupwater(or subvegetable broth)', '1tspsea salt(plus more to taste // start with 3/4 tsp if using vegetable broth)', '3/4tspground black pepper', 'Freshly chopped cilantro', 'Chopped roasted cashews(or toasted raw cashews*)', 'Vegan naan(orgluten-free naan)']","['Heat oil in a large pot over medium heat. Once hot, add the onion and cook, stirring occasionally, until softened — about 5 minutes. Add the garlic, ginger, cumin, coriander, cayenne, and allspice (optional), and cook, stirring frequently, until fragrant, 1-2 minutes.', 'Add the tomatoes, pumpkin, coconut milk, broth (or water), salt, and pepper and stir well to combine. Bring to a simmer, cover, reduce heat to low, and simmer for ~20 minutes to develop the flavors. Taste and adjust as needed, adding more salt for overall flavor, allspice for warmth, or cayenne for heat (we added the full amount, but how much you add will depend on personal preference and the spiciness of your cayenne). Keep in mind the flavor will intensify the longer you cook it and after storing overnight.', 'At this point, you can either enjoy it a little chunky, purée with animmersion blenderfor a mostly smooth texture, or transfer to aheat-safe blenderand blend until fully smooth and creamy. All three options are delicious, but if using diced tomatoes (rather than crushed), we recommend blending for a more cohesive/balanced tomato flavor!', 'Divide between serving bowls and garnish with fresh cilantro and toasted cashews (both optional). It’s delicious served with naan orgrilled cheese sandwiches.', 'Leftover soup keeps well stored in a sealed container in the refrigerator for 3-4 days or in the freezer for 1 month (or longer).']"
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=gluten-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=vegan,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=vegetarian,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=dairy-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=refined-sugar-free,[],[]
Cozy Curry Noodle Soup (Thai-Inspired),https://minimalistbaker.com/cozy-curry-noodle-soup-thai-inspired/,"['1Tbspcoconut oil(or olive or avocado oil)', '1largeshallot, thinly sliced(1 shallot yields ~3/4 cup or 90 g // or sub onion)', '3Tbspminced fresh ginger', '4clovesgarlic, minced(4 cloves garlic yield ~2 Tbsp or 18 g)', '2Tbspred or yellow curry paste(*use a flavorful brand – see notes* // vegan/gluten-free as needed // we usedMike’s Curry Love)', '1/2-1tspred pepper flakes(depending on heat preference and heat level of your curry paste)', '4cupsbroth of choice(chickenorvegetable)', '1(14 oz.)can light coconut milk(or full-fat for a richer soup)', '2Tbspcoconut aminos(or tamari)', '1 ½lbboneless skinless chicken breasts or thighs, cut into bite-sized cubes(or 14 oz. extra-firm tofu, cut into 1/2-inch cubes)', '3-4cupschopped bok choy(we used baby bok choy // 2 small baby bok choy yield ~3-4 cups or 225-300 g // or sub broccoli florets or finely chopped carrots)', '2cupssliced mushrooms(cremini, shiitake, or white button all work // or sub bell pepper or green beans)', '1cupsnap peas, ends trimmed, cut into 1-inch pieces(optional// or sub frozen corn)', '1-2Tbsplime juice(or lemon juice // 1/2 lime yields ~1-2 Tbsp juice //optional)', '8oz.brown rice noodles(or other pasta/noodles of choice // we likeAnnie Chun’s Pad Thai Noodles)', 'Fresh mint and/or cilantro(optional)', 'Chopped roasted peanuts or cashews*(optional)', 'Lime or lemon wedges(optional)']","['Cook noodles/pasta according to package instructions. (We like to addthese noodlesto a heatproof bowl and cover with boiling water for 4-5 minutes, but this doesn’t work with all types of noodles.) Once tender, rinse and set aside.', 'Meanwhile, heat oil in a large pot over medium heat. Once hot, add shallot and cook for 1-2 minutes to soften. Add ginger, garlic, curry paste, and red pepper flakes and sauté for 1 minute, until fragrant.', 'Add broth, coconut milk, and coconut aminos (or tamari), and bring to a simmer. Once simmering, add the cubed chicken (or tofu) and cook for 5 minutes. Make sure it’s simmering,not boiling, or the chicken will get tough.', 'Add the bok choy (or broccoli or carrots) and mushrooms (or bell pepper/green beans) and cook for another 3-4 minutes until tender.', 'Once tender, add the snap peas (or corn) and cook for 1-2 minutes more or until your snap peas reach your desired texture — we prefer our peas to stay a vibrant green and be a little crunchy.', 'Taste the broth and adjust as needed, adding lime juice for brightness (we added 1 Tbsp or 15 ml), more coconut aminos or tamari for overall flavor/saltiness, or more red pepper flakes for heat.', 'To serve, divide noodles between serving bowls and ladle the soup over the top. Garnish with chopped mint or cilantro, roasted peanuts or cashews, or lime or lemon wedges (all optional).', 'Store any leftover soup and noodles separately in the refrigerator for up to 3-4 days, or freeze the soup (without noodles) for up to 1 month.']"
Cozy Curry Noodle Soup (Thai-Inspired),https://minimalistbaker.com/cozy-curry-noodle-soup-thai-inspired/,"['1Tbspcoconut oil(or olive or avocado oil)', '1largeshallot, thinly sliced(1 shallot yields ~3/4 cup or 90 g // or sub onion)', '3Tbspminced fresh ginger', '4clovesgarlic, minced(4 cloves garlic yield ~2 Tbsp or 18 g)', '2Tbspred or yellow curry paste(*use a flavorful brand – see notes* // vegan/gluten-free as needed // we usedMike’s Curry Love)', '1/2-1tspred pepper flakes(depending on heat preference and heat level of your curry paste)', '4cupsbroth of choice(chickenorvegetable)', '1(14 oz.)can light coconut milk(or full-fat for a richer soup)', '2Tbspcoconut aminos(or tamari)', '1 ½lbboneless skinless chicken breasts or thighs, cut into bite-sized cubes(or 14 oz. extra-firm tofu, cut into 1/2-inch cubes)', '3-4cupschopped bok choy(we used baby bok choy // 2 small baby bok choy yield ~3-4 cups or 225-300 g // or sub broccoli florets or finely chopped carrots)', '2cupssliced mushrooms(cremini, shiitake, or white button all work // or sub bell pepper or green beans)', '1cupsnap peas, ends trimmed, cut into 1-inch pieces(optional// or sub frozen corn)', '1-2Tbsplime juice(or lemon juice // 1/2 lime yields ~1-2 Tbsp juice //optional)', '8oz.brown rice noodles(or other pasta/noodles of choice // we likeAnnie Chun’s Pad Thai Noodles)', 'Fresh mint and/or cilantro(optional)', 'Chopped roasted peanuts or cashews*(optional)', 'Lime or lemon wedges(optional)']","['Cook noodles/pasta according to package instructions. (We like to addthese noodlesto a heatproof bowl and cover with boiling water for 4-5 minutes, but this doesn’t work with all types of noodles.) Once tender, rinse and set aside.', 'Meanwhile, heat oil in a large pot over medium heat. Once hot, add shallot and cook for 1-2 minutes to soften. Add ginger, garlic, curry paste, and red pepper flakes and sauté for 1 minute, until fragrant.', 'Add broth, coconut milk, and coconut aminos (or tamari), and bring to a simmer. Once simmering, add the cubed chicken (or tofu) and cook for 5 minutes. Make sure it’s simmering,not boiling, or the chicken will get tough.', 'Add the bok choy (or broccoli or carrots) and mushrooms (or bell pepper/green beans) and cook for another 3-4 minutes until tender.', 'Once tender, add the snap peas (or corn) and cook for 1-2 minutes more or until your snap peas reach your desired texture — we prefer our peas to stay a vibrant green and be a little crunchy.', 'Taste the broth and adjust as needed, adding lime juice for brightness (we added 1 Tbsp or 15 ml), more coconut aminos or tamari for overall flavor/saltiness, or more red pepper flakes for heat.', 'To serve, divide noodles between serving bowls and ladle the soup over the top. Garnish with chopped mint or cilantro, roasted peanuts or cashews, or lime or lemon wedges (all optional).', 'Store any leftover soup and noodles separately in the refrigerator for up to 3-4 days, or freeze the soup (without noodles) for up to 1 month.']"
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=gluten-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=dairy-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/?fwp_special-diet=refined-sugar-free,[],[]
Unknown,https://minimalistbaker.com/recipe-index/,[],[]
Unknown,https://minimalistbaker.com/everyday-cooking/,[],[]
Unknown,https://minimalistbaker.com/shop/,[],[]
Unknown,https://minimalistbaker.com/about,[],[]
Unknown,https://minimalistbaker.com/privacy-policy,[],[]
Unknown,https://minimalistbaker.com/terms-of-service,[],[]
